WORK_ID,STATE_ID,STATE_NAME,CONSTITUENCY_ID,CONSTITUENCY,MP_ID,MP_NAME,WORK_CATEGORY,ACTIVITY_NAME,WORK_DESCRIPTION,WORK_STAGE,RECOMMENDED_AMOUNT,SANCTION_AMOUNT,ACTUAL_AMOUNT,TOTAL_FUND_DISBURSED_AMT,ACTUAL_TO_SANCTION_RATIO,DISBURSED_TO_SANCTION_RATIO,RECOMMENDED_TO_SANCTION_RATIO,PAYMENT_COUNT,UNIQUE_VENDOR_COUNT,PAYMENT_SUCCESS_COUNT,PAYMENT_IN_PROGRESS_COUNT,PAYMENTS_PER_30_DAYS,PAYMENTS_PER_100_DAYS,RECOMMENDATION_DATE,SANCTION_DATE,COMPLETION_DURATION_DAYS,PAYMENT_AFTER_REPORTED_COMPLETION_DAYS,COMPLETION_BEFORE_LAST_PAYMENT,PEER_COUNT,PEER_MEDIAN_SANCTION,PEER_MEAN_SANCTION,SANCTION_PEER_Z_SCORE,SANCTION_TO_PEER_MEDIAN,MISSING_FIELD_COUNT,ATTACH_ID,FILE_STATUS,RULE_CANDIDATE,RULE_SCORE,RULE_SEVERITY,STAT_CANDIDATE,STAT_SCORE,STAT_SEVERITY,ML_CANDIDATE,ML_PERCENTILE,ML_SEVERITY,INDEPENDENT_SIGNAL_COUNT,DETECTOR_AGREEMENT,HYBRID_RISK_SCORE,HYBRID_RISK_LEVEL,INVESTIGATION_PRIORITY,INVESTIGATION_CANDIDATE,PEER_DATA_SUFFICIENT,SCORE_REGIME,DATA_QUALITY_TIER,DETECTOR_EVIDENCE,FACTUAL_EVIDENCE,VERIFICATION_FLAGS,INVESTIGATION_SUMMARY
313337,33,Uttar Pradesh,434,SANT KABIR NAGAR,3042528,LAXMIKANT PAPPU NISHAD,Normal/Others,NA-Street lights,installation of high mask light at various places in Ram nagar block (list attached),Pending for Sanction,22800000.0,22800000.0,,,,,1.0,,,,,,,2026-09-08,,,,0,2163,21497.0,51645.46000924642,46.09164850179592,1060.6131088058798,6,,,1,35.0,MEDIUM,1,35.0,MEDIUM,0,96.67422524565382,LOW,2,TWO METHODS AGREE,92.9,CRITICAL,P1,1,1,STANDARD,LOW,Rule detector produced a candidate signal with score 35.0; Statistical detector produced a candidate signal with score 35.0.,"Recommended amount: ₹22,800,000.00. Sanction amount: ₹22,800,000.00. Recommendation date: 2026-09-08. Peer-group size used by the feature set: 2,163. Peer median sanction amount: ₹21,497.00. Peer mean sanction amount: ₹51,645.46. Sanction peer z-score: 46.09. Missing-field count: 6. Attachment identifier is not present in the available record.",1. Confirm findings against original government records and supporting documents.,"Uttar Pradesh | SANT KABIR NAGAR | MP: LAXMIKANT PAPPU NISHAD. Hybrid risk level: CRITICAL; hybrid score: 92.90; detector agreement: TWO METHODS AGREE. This record is an investigation candidate requiring verification, not a finding of fraud or corruption."
296782,30,Tamil Nadu,374,KALLAKURICHI,3042464,MALAIYARASAN D,Normal/Others,NA-Purchase of furniture and fixtures for educational purposes,"Bench & Desk Top SS Material, Ms Material - 42 Set at Govt High Sec School Koothakudi ",Pending for Sanction,945000.0,945000.0,,,,,1.0,,,,,,,2026-07-18,,,,0,103,465000.0,536509.708737864,1.116227494803015,2.032258064516129,6,,,1,20.0,LOW,0,0.0,NONE,0,34.916329400958695,NONE,1,ONE METHOD,30.4,MEDIUM,P3,1,1,STANDARD,LOW,Rule detector produced a candidate signal with score 20.0.,"Recommended amount: ₹945,000.00. Sanction amount: ₹945,000.00. Recommendation date: 2026-07-18. Peer-group size used by the feature set: 103. Peer median sanction amount: ₹465,000.00. Peer mean sanction amount: ₹536,509.71. Sanction peer z-score: 1.12. Missing-field count: 6. Attachment identifier is not present in the available record.",1. Confirm findings against original government records and supporting documents.,"Tamil Nadu | KALLAKURICHI | MP: MALAIYARASAN D. Hybrid risk level: MEDIUM; hybrid score: 30.40; detector agreement: ONE METHOD. This record is an investigation candidate requiring verification, not a finding of fraud or corruption."
296783,30,Tamil Nadu,374,KALLAKURICHI,3042464,MALAIYARASAN D,Normal/Others,NA-Purchase of furniture and fixtures for educational purposes,"Bench & Desk Top SS Material, Ms Material - 42 Set at Nagaratchi Middle School Kallakurichi (boys)",Pending for Sanction,945000.0,945000.0,,,,,1.0,,,,,,,2026-07-18,,,,0,103,465000.0,536509.708737864,1.116227494803015,2.032258064516129,6,,,1,20.0,LOW,0,0.0,NONE,0,34.916329400958695,NONE,1,ONE METHOD,30.4,MEDIUM,P3,1,1,STANDARD,LOW,Rule detector produced a candidate signal with score 20.0.,"Recommended amount: ₹945,000.00. Sanction amount: ₹945,000.00. Recommendation date: 2026-07-18. Peer-group size used by the feature set: 103. Peer median sanction amount: ₹465,000.00. Peer mean sanction amount: ₹536,509.71. Sanction peer z-score: 1.12. Missing-field count: 6. Attachment identifier is not present in the available record.",1. Confirm findings against original government records and supporting documents.,"Tamil Nadu | KALLAKURICHI | MP: MALAIYARASAN D. Hybrid risk level: MEDIUM; hybrid score: 30.40; detector agreement: ONE METHOD. This record is an investigation candidate requiring verification, not a finding of fraud or corruption."
292276,34,West Bengal,510,RANAGHAT(SC),3019236,Jagannath Sarkar,Normal/Others,NA-Street lights,03 nos solar street light 9m with 04 nos LED NEARBY 1 beside Barowari temple Booth-51 2 beside paramadnagar primary school booth-37 3 beside yuba santha club booth-39 under babla gp santipur block development ,Pending for Sanction,863373.0,863373.0,,,,,1.0,,,,,,,2026-07-06,,,,0,139,422616.0,842396.2661870504,0.0235693082655799,2.0429254926458063,6,,,1,20.0,LOW,0,0.0,NONE,0,34.91011031698192,NONE,1,ONE METHOD,30.4,MEDIUM,P3,1,1,STANDARD,LOW,Rule detector produced a candidate signal with score 20.0.,"Recommended amount: ₹863,373.00. Sanction amount: ₹863,373.00. Recommendation date: 2026-07-06. Peer-group size used by the feature set: 139. Peer median sanction amount: ₹422,616.00. Peer mean sanction amount: ₹842,396.27. Sanction peer z-score: 0.02. Missing-field count: 6. Attachment identifier is not present in the available record.",1. Confirm findings against original government records and supporting documents.,"West Bengal | RANAGHAT(SC) | MP: Jagannath Sarkar. Hybrid risk level: MEDIUM; hybrid score: 30.40; detector agreement: ONE METHOD. This record is an investigation candidate requiring verification, not a finding of fraud or corruption."
296779,30,Tamil Nadu,374,KALLAKURICHI,3042464,MALAIYARASAN D,Normal/Others,NA-Purchase of furniture and fixtures for educational purposes,"Bench & Desk Top SS Material, Ms Material - 43 Set at Govt High Sec School Nagalur ",Pending for Sanction,967500.0,967500.0,,,,,1.0,,,,,,,2026-07-18,,,,0,103,465000.0,536509.708737864,1.177710274615157,2.0806451612903225,6,,,1,20.0,LOW,0,0.0,NONE,0,34.775682424868684,NONE,1,ONE METHOD,30.4,MEDIUM,P3,1,1,STANDARD,LOW,Rule detector produced a candidate signal with score 20.0.,"Recommended amount: ₹967,500.00. Sanction amount: ₹967,500.00. Recommendation date: 2026-07-18. Peer-group size used by the feature set: 103. Peer median sanction amount: ₹465,000.00. Peer mean sanction amount: ₹536,509.71. Sanction peer z-score: 1.18. Missing-field count: 6. Attachment identifier is not present in the available record.",1. Confirm findings against original government records and supporting documents.,"Tamil Nadu | KALLAKURICHI | MP: MALAIYARASAN D. Hybrid risk level: MEDIUM; hybrid score: 30.40; detector agreement: ONE METHOD. This record is an investigation candidate requiring verification, not a finding of fraud or corruption."
296780,30,Tamil Nadu,374,KALLAKURICHI,3042464,MALAIYARASAN D,Normal/Others,NA-Purchase of furniture and fixtures for educational purposes,"Bench & Desk Top SS Material, Ms Material - 43 Set at Govt Boys High Sec School Kallakurichi",Pending for Sanction,967500.0,967500.0,,,,,1.0,,,,,,,2026-07-18,,,,0,103,465000.0,536509.708737864,1.177710274615157,2.0806451612903225,6,,,1,20.0,LOW,0,0.0,NONE,0,34.775682424868684,NONE,1,ONE METHOD,30.4,MEDIUM,P3,1,1,STANDARD,LOW,Rule detector produced a candidate signal with score 20.0.,"Recommended amount: ₹967,500.00. Sanction amount: ₹967,500.00. Recommendation date: 2026-07-18. Peer-group size used by the feature set: 103. Peer median sanction amount: ₹465,000.00. Peer mean sanction amount: ₹536,509.71. Sanction peer z-score: 1.18. Missing-field count: 6. Attachment identifier is not present in the available record.",1. Confirm findings against original government records and supporting documents.,"Tamil Nadu | KALLAKURICHI | MP: MALAIYARASAN D. Hybrid risk level: MEDIUM; hybrid score: 30.40; detector agreement: ONE METHOD. This record is an investigation candidate requiring verification, not a finding of fraud or corruption."
296781,30,Tamil Nadu,374,KALLAKURICHI,3042464,MALAIYARASAN D,Normal/Others,NA-Purchase of furniture and fixtures for educational purposes,"Bench & Desk Top SS Material, Ms Material - 43 Set at Govt Boys High Sec School Thiyagadurugam",Pending for Sanction,967500.0,967500.0,,,,,1.0,,,,,,,2026-07-18,,,,0,103,465000.0,536509.708737864,1.177710274615157,2.0806451612903225,6,,,1,20.0,LOW,0,0.0,NONE,0,34.775682424868684,NONE,1,ONE METHOD,30.4,MEDIUM,P3,1,1,STANDARD,LOW,Rule detector produced a candidate signal with score 20.0.,"Recommended amount: ₹967,500.00. Sanction amount: ₹967,500.00. Recommendation date: 2026-07-18. Peer-group size used by the feature set: 103. Peer median sanction amount: ₹465,000.00. Peer mean sanction amount: ₹536,509.71. Sanction peer z-score: 1.18. Missing-field count: 6. Attachment identifier is not present in the available record.",1. Confirm findings against original government records and supporting documents.,"Tamil Nadu | KALLAKURICHI | MP: MALAIYARASAN D. Hybrid risk level: MEDIUM; hybrid score: 30.40; detector agreement: ONE METHOD. This record is an investigation candidate requiring verification, not a finding of fraud or corruption."
296785,30,Tamil Nadu,374,KALLAKURICHI,3042464,MALAIYARASAN D,Normal/Others,NA-Purchase of furniture and fixtures for educational purposes,"Bench & Desk Top SS Material, Ms Material - 43 Set",Pending for Sanction,967500.0,967500.0,,,,,1.0,,,,,,,2026-07-18,,,,0,103,465000.0,536509.708737864,1.177710274615157,2.0806451612903225,6,,,1,20.0,LOW,0,0.0,NONE,0,34.775682424868684,NONE,1,ONE METHOD,30.4,MEDIUM,P3,1,1,STANDARD,LOW,Rule detector produced a candidate signal with score 20.0.,"Recommended amount: ₹967,500.00. Sanction amount: ₹967,500.00. Recommendation date: 2026-07-18. Peer-group size used by the feature set: 103. Peer median sanction amount: ₹465,000.00. Peer mean sanction amount: ₹536,509.71. Sanction peer z-score: 1.18. Missing-field count: 6. Attachment identifier is not present in the available record.",1. Confirm findings against original government records and supporting documents.,"Tamil Nadu | KALLAKURICHI | MP: MALAIYARASAN D. Hybrid risk level: MEDIUM; hybrid score: 30.40; detector agreement: ONE METHOD. This record is an investigation candidate requiring verification, not a finding of fraud or corruption."
198786,129,Telangana,411,MALKAJGIRI,3042481,EATALA RAJENDER,Normal/Others,NA-Installing tube-wells and borewells,"Drilling of Borewell with Motorat UPHC, Neredmet- 136 Division (GHMC), Malkajgiri Circle, Medchal-Malkajgiri District.",Pending for Sanction,450000.0,450000.0,,,,,1.0,,,,,,,2025-05-12,,,,0,384,200000.0,249868.76640419947,1.460348901945734,2.25,6,,,1,20.0,LOW,0,0.0,NONE,0,34.59628577169264,NONE,1,ONE METHOD,30.4,MEDIUM,P3,1,1,STANDARD,LOW,Rule detector produced a candidate signal with score 20.0.,"Recommended amount: ₹450,000.00. Sanction amount: ₹450,000.00. Recommendation date: 2025-05-12. Peer-group size used by the feature set: 384. Peer median sanction amount: ₹200,000.00. Peer mean sanction amount: ₹249,868.77. Sanction peer z-score: 1.46. Missing-field count: 6. Attachment identifier is not present in the available record.",1. Confirm findings against original government records and supporting documents.,"Telangana | MALKAJGIRI | MP: EATALA RAJENDER. Hybrid risk level: MEDIUM; hybrid score: 30.40; detector agreement: ONE METHOD. This record is an investigation candidate requiring verification, not a finding of fraud or corruption."
289904,129,Telangana,411,MALKAJGIRI,3042481,EATALA RAJENDER,Normal/Others,NA-Installing tube-wells and borewells,"Drilling of Borewell with Motor at Sriram Nagar Colony, Venkatraopet, 134-Alwal Division, GHMC (Old) now merged into 193-Venkatapuram Division, Malkajgiri Municipal Corporation.",Pending for Sanction,450000.0,450000.0,,,,,1.0,,,,,,,2026-06-28,,,,0,384,200000.0,249868.76640419947,1.460348901945734,2.25,6,,,1,20.0,LOW,0,0.0,NONE,0,34.59628577169264,NONE,1,ONE METHOD,30.4,MEDIUM,P3,1,1,STANDARD,LOW,Rule detector produced a candidate signal with score 20.0.,"Recommended amount: ₹450,000.00. Sanction amount: ₹450,000.00. Recommendation date: 2026-06-28. Peer-group size used by the feature set: 384. Peer median sanction amount: ₹200,000.00. Peer mean sanction amount: ₹249,868.77. Sanction peer z-score: 1.46. Missing-field count: 6. Attachment identifier is not present in the available record.",1. Confirm findings against original government records and supporting documents.,"Telangana | MALKAJGIRI | MP: EATALA RAJENDER. Hybrid risk level: MEDIUM; hybrid score: 30.40; detector agreement: ONE METHOD. This record is an investigation candidate requiring verification, not a finding of fraud or corruption."
289905,129,Telangana,411,MALKAJGIRI,3042481,EATALA RAJENDER,Normal/Others,NA-Installing tube-wells and borewells,"Drilling of Borewell at Chaitanya 2BHK, 4- Meerpet HB Colony Division, GHMC, Moula-Ali, GHMC (Old) now merged into Malkajgiri Municipal Corporation",Pending for Sanction,450000.0,450000.0,,,,,1.0,,,,,,,2026-06-28,,,,0,384,200000.0,249868.76640419947,1.460348901945734,2.25,6,,,1,20.0,LOW,0,0.0,NONE,0,34.59628577169264,NONE,1,ONE METHOD,30.4,MEDIUM,P3,1,1,STANDARD,LOW,Rule detector produced a candidate signal with score 20.0.,"Recommended amount: ₹450,000.00. Sanction amount: ₹450,000.00. Recommendation date: 2026-06-28. Peer-group size used by the feature set: 384. Peer median sanction amount: ₹200,000.00. Peer mean sanction amount: ₹249,868.77. Sanction peer z-score: 1.46. Missing-field count: 6. Attachment identifier is not present in the available record.",1. Confirm findings against original government records and supporting documents.,"Telangana | MALKAJGIRI | MP: EATALA RAJENDER. Hybrid risk level: MEDIUM; hybrid score: 30.40; detector agreement: ONE METHOD. This record is an investigation candidate requiring verification, not a finding of fraud or corruption."
289906,129,Telangana,411,MALKAJGIRI,3042481,EATALA RAJENDER,Normal/Others,NA-Installing tube-wells and borewells,"Drilling of Borewell at Journalist Hill Colony, Ward No.10, Thumkunta Municipality, MM Dist. Now merged into Malkajgiri Municipal Corporation",Pending for Sanction,450000.0,450000.0,,,,,1.0,,,,,,,2026-06-28,,,,0,384,200000.0,249868.76640419947,1.460348901945734,2.25,6,,,1,20.0,LOW,0,0.0,NONE,0,34.59628577169264,NONE,1,ONE METHOD,30.4,MEDIUM,P3,1,1,STANDARD,LOW,Rule detector produced a candidate signal with score 20.0.,"Recommended amount: ₹450,000.00. Sanction amount: ₹450,000.00. Recommendation date: 2026-06-28. Peer-group size used by the feature set: 384. Peer median sanction amount: ₹200,000.00. Peer mean sanction amount: ₹249,868.77. Sanction peer z-score: 1.46. Missing-field count: 6. Attachment identifier is not present in the available record.",1. Confirm findings against original government records and supporting documents.,"Telangana | MALKAJGIRI | MP: EATALA RAJENDER. Hybrid risk level: MEDIUM; hybrid score: 30.40; detector agreement: ONE METHOD. This record is an investigation candidate requiring verification, not a finding of fraud or corruption."
289908,129,Telangana,411,MALKAJGIRI,3042481,EATALA RAJENDER,Normal/Others,NA-Installing tube-wells and borewells,"Drilling of Borewell with Motor at near Gandi Maisamma Temple, 117-Moosapet Division, GHMC (Old) now merged into 257- Moosapet Division, Cyberabad Municipal Corporation",Pending for Sanction,450000.0,450000.0,,,,,1.0,,,,,,,2026-06-28,,,,0,384,200000.0,249868.76640419947,1.460348901945734,2.25,6,,,1,20.0,LOW,0,0.0,NONE,0,34.59628577169264,NONE,1,ONE METHOD,30.4,MEDIUM,P3,1,1,STANDARD,LOW,Rule detector produced a candidate signal with score 20.0.,"Recommended amount: ₹450,000.00. Sanction amount: ₹450,000.00. Recommendation date: 2026-06-28. Peer-group size used by the feature set: 384. Peer median sanction amount: ₹200,000.00. Peer mean sanction amount: ₹249,868.77. Sanction peer z-score: 1.46. Missing-field count: 6. Attachment identifier is not present in the available record.",1. Confirm findings against original government records and supporting documents.,"Telangana | MALKAJGIRI | MP: EATALA RAJENDER. Hybrid risk level: MEDIUM; hybrid score: 30.40; detector agreement: ONE METHOD. This record is an investigation candidate requiring verification, not a finding of fraud or corruption."
289909,129,Telangana,411,MALKAJGIRI,3042481,EATALA RAJENDER,Normal/Others,NA-Installing tube-wells and borewells,"Drilling of Borewell with Motor at Vaddera Basthi, 117-Moosapet Division, GHMC (Old) now merged into 257- Moosapet Division, Cyberabad Municipal Corporation",Pending for Sanction,450000.0,450000.0,,,,,1.0,,,,,,,2026-06-28,,,,0,384,200000.0,249868.76640419947,1.460348901945734,2.25,6,,,1,20.0,LOW,0,0.0,NONE,0,34.59628577169264,NONE,1,ONE METHOD,30.4,MEDIUM,P3,1,1,STANDARD,LOW,Rule detector produced a candidate signal with score 20.0.,"Recommended amount: ₹450,000.00. Sanction amount: ₹450,000.00. Recommendation date: 2026-06-28. Peer-group size used by the feature set: 384. Peer median sanction amount: ₹200,000.00. Peer mean sanction amount: ₹249,868.77. Sanction peer z-score: 1.46. Missing-field count: 6. Attachment identifier is not present in the available record.",1. Confirm findings against original government records and supporting documents.,"Telangana | MALKAJGIRI | MP: EATALA RAJENDER. Hybrid risk level: MEDIUM; hybrid score: 30.40; detector agreement: ONE METHOD. This record is an investigation candidate requiring verification, not a finding of fraud or corruption."
289910,129,Telangana,411,MALKAJGIRI,3042481,EATALA RAJENDER,Normal/Others,NA-Installing tube-wells and borewells,"Drilling of Borewell at Bhuvana Vijayam Grounds, MIG-II, KPHB, GHMC now merged into Cyberabad Municipal Corporation.",Pending for Sanction,450000.0,450000.0,,,,,1.0,,,,,,,2026-06-28,,,,0,384,200000.0,249868.76640419947,1.460348901945734,2.25,6,,,1,20.0,LOW,0,0.0,NONE,0,34.59628577169264,NONE,1,ONE METHOD,30.4,MEDIUM,P3,1,1,STANDARD,LOW,Rule detector produced a candidate signal with score 20.0.,"Recommended amount: ₹450,000.00. Sanction amount: ₹450,000.00. Recommendation date: 2026-06-28. Peer-group size used by the feature set: 384. Peer median sanction amount: ₹200,000.00. Peer mean sanction amount: ₹249,868.77. Sanction peer z-score: 1.46. Missing-field count: 6. Attachment identifier is not present in the available record.",1. Confirm findings against original government records and supporting documents.,"Telangana | MALKAJGIRI | MP: EATALA RAJENDER. Hybrid risk level: MEDIUM; hybrid score: 30.40; detector agreement: ONE METHOD. This record is an investigation candidate requiring verification, not a finding of fraud or corruption."
289918,129,Telangana,411,MALKAJGIRI,3042481,EATALA RAJENDER,Normal/Others,NA-Installing tube-wells and borewells,"Drilling of Borewell at Shivashankar Nagar, Fathenagar Division, GHMC now merged into Cyberabad Municipal Corporation",Pending for Sanction,450000.0,450000.0,,,,,1.0,,,,,,,2026-06-28,,,,0,384,200000.0,249868.76640419947,1.460348901945734,2.25,6,,,1,20.0,LOW,0,0.0,NONE,0,34.59628577169264,NONE,1,ONE METHOD,30.4,MEDIUM,P3,1,1,STANDARD,LOW,Rule detector produced a candidate signal with score 20.0.,"Recommended amount: ₹450,000.00. Sanction amount: ₹450,000.00. Recommendation date: 2026-06-28. Peer-group size used by the feature set: 384. Peer median sanction amount: ₹200,000.00. Peer mean sanction amount: ₹249,868.77. Sanction peer z-score: 1.46. Missing-field count: 6. Attachment identifier is not present in the available record.",1. Confirm findings against original government records and supporting documents.,"Telangana | MALKAJGIRI | MP: EATALA RAJENDER. Hybrid risk level: MEDIUM; hybrid score: 30.40; detector agreement: ONE METHOD. This record is an investigation candidate requiring verification, not a finding of fraud or corruption."
290934,129,Telangana,411,MALKAJGIRI,3042481,EATALA RAJENDER,Normal/Others,NA-Installing tube-wells and borewells,"Drilling of Borewell with Motor at Soudamma Gadda, Srirangavaram (V), Medchal (M), MM Dist. Now merged into 18th Ward, Yellampet Municipality",Pending for Sanction,450000.0,450000.0,,,,,1.0,,,,,,,2026-07-01,,,,0,384,200000.0,249868.76640419947,1.460348901945734,2.25,6,,,1,20.0,LOW,0,0.0,NONE,0,34.59628577169264,NONE,1,ONE METHOD,30.4,MEDIUM,P3,1,1,STANDARD,LOW,Rule detector produced a candidate signal with score 20.0.,"Recommended amount: ₹450,000.00. Sanction amount: ₹450,000.00. Recommendation date: 2026-07-01. Peer-group size used by the feature set: 384. Peer median sanction amount: ₹200,000.00. Peer mean sanction amount: ₹249,868.77. Sanction peer z-score: 1.46. Missing-field count: 6. Attachment identifier is not present in the available record.",1. Confirm findings against original government records and supporting documents.,"Telangana | MALKAJGIRI | MP: EATALA RAJENDER. Hybrid risk level: MEDIUM; hybrid score: 30.40; detector agreement: ONE METHOD. This record is an investigation candidate requiring verification, not a finding of fraud or corruption."
300969,129,Telangana,411,MALKAJGIRI,3042481,EATALA RAJENDER,Normal/Others,NA-Installing tube-wells and borewells,"Drilling of Borewell along with motor, Tank and pipeline fitting in Sub lane of Mahankali Temple, Old Malkajgiri, Malkajgiri Div-140, GHMC (Old), Now merged into Malkajgiri Div-183, MMC (New)",Pending for Sanction,450000.0,450000.0,,,,,1.0,,,,,,,2026-08-03,,,,0,384,200000.0,249868.76640419947,1.460348901945734,2.25,6,,,1,20.0,LOW,0,0.0,NONE,0,34.59628577169264,NONE,1,ONE METHOD,30.4,MEDIUM,P3,1,1,STANDARD,LOW,Rule detector produced a candidate signal with score 20.0.,"Recommended amount: ₹450,000.00. Sanction amount: ₹450,000.00. Recommendation date: 2026-08-03. Peer-group size used by the feature set: 384. Peer median sanction amount: ₹200,000.00. Peer mean sanction amount: ₹249,868.77. Sanction peer z-score: 1.46. Missing-field count: 6. Attachment identifier is not present in the available record.",1. Confirm findings against original government records and supporting documents.,"Telangana | MALKAJGIRI | MP: EATALA RAJENDER. Hybrid risk level: MEDIUM; hybrid score: 30.40; detector agreement: ONE METHOD. This record is an investigation candidate requiring verification, not a finding of fraud or corruption."
300970,129,Telangana,411,MALKAJGIRI,3042481,EATALA RAJENDER,Normal/Others,NA-Installing tube-wells and borewells,"Drilling of Borewell along with motor, Tank and fittings in Old malkajgiri, Opposite Lane to Ramalayam, Malkajgiri Div-140, GHMC (Old), Now merged into Malkajgiri Div-183, MMC (New)",Pending for Sanction,450000.0,450000.0,,,,,1.0,,,,,,,2026-08-03,,,,0,384,200000.0,249868.76640419947,1.460348901945734,2.25,6,,,1,20.0,LOW,0,0.0,NONE,0,34.59628577169264,NONE,1,ONE METHOD,30.4,MEDIUM,P3,1,1,STANDARD,LOW,Rule detector produced a candidate signal with score 20.0.,"Recommended amount: ₹450,000.00. Sanction amount: ₹450,000.00. Recommendation date: 2026-08-03. Peer-group size used by the feature set: 384. Peer median sanction amount: ₹200,000.00. Peer mean sanction amount: ₹249,868.77. Sanction peer z-score: 1.46. Missing-field count: 6. Attachment identifier is not present in the available record.",1. Confirm findings against original government records and supporting documents.,"Telangana | MALKAJGIRI | MP: EATALA RAJENDER. Hybrid risk level: MEDIUM; hybrid score: 30.40; detector agreement: ONE METHOD. This record is an investigation candidate requiring verification, not a finding of fraud or corruption."
300971,129,Telangana,411,MALKAJGIRI,3042481,EATALA RAJENDER,Normal/Others,NA-Installing tube-wells and borewells,"Drilling of Borewell along with motor, Tank and fitting near Edamma devalayam & Andra bank, Old Neredmet, Malkajgiri Div-140, GHMC (Old), Now merged into Malkajgiri Div-183, MMC (New)",Pending for Sanction,450000.0,450000.0,,,,,1.0,,,,,,,2026-08-03,,,,0,384,200000.0,249868.76640419947,1.460348901945734,2.25,6,,,1,20.0,LOW,0,0.0,NONE,0,34.59628577169264,NONE,1,ONE METHOD,30.4,MEDIUM,P3,1,1,STANDARD,LOW,Rule detector produced a candidate signal with score 20.0.,"Recommended amount: ₹450,000.00. Sanction amount: ₹450,000.00. Recommendation date: 2026-08-03. Peer-group size used by the feature set: 384. Peer median sanction amount: ₹200,000.00. Peer mean sanction amount: ₹249,868.77. Sanction peer z-score: 1.46. Missing-field count: 6. Attachment identifier is not present in the available record.",1. Confirm findings against original government records and supporting documents.,"Telangana | MALKAJGIRI | MP: EATALA RAJENDER. Hybrid risk level: MEDIUM; hybrid score: 30.40; detector agreement: ONE METHOD. This record is an investigation candidate requiring verification, not a finding of fraud or corruption."
300976,129,Telangana,411,MALKAJGIRI,3042481,EATALA RAJENDER,Normal/Others,NA-Installing tube-wells and borewells,"Drilling of Borewell along with motor, tank and fittings near Sri Kanakadurga Temple, Road No. 2, KPHB Colony, Balajinagar-115 Div, GHMC (Old). Now merged into KPHB-250 Div, CMC (New)",Pending for Sanction,450000.0,450000.0,,,,,1.0,,,,,,,2026-08-03,,,,0,384,200000.0,249868.76640419947,1.460348901945734,2.25,6,,,1,20.0,LOW,0,0.0,NONE,0,34.59628577169264,NONE,1,ONE METHOD,30.4,MEDIUM,P3,1,1,STANDARD,LOW,Rule detector produced a candidate signal with score 20.0.,"Recommended amount: ₹450,000.00. Sanction amount: ₹450,000.00. Recommendation date: 2026-08-03. Peer-group size used by the feature set: 384. Peer median sanction amount: ₹200,000.00. Peer mean sanction amount: ₹249,868.77. Sanction peer z-score: 1.46. Missing-field count: 6. Attachment identifier is not present in the available record.",1. Confirm findings against original government records and supporting documents.,"Telangana | MALKAJGIRI | MP: EATALA RAJENDER. Hybrid risk level: MEDIUM; hybrid score: 30.40; detector agreement: ONE METHOD. This record is an investigation candidate requiring verification, not a finding of fraud or corruption."
300977,129,Telangana,411,MALKAJGIRI,3042481,EATALA RAJENDER,Normal/Others,NA-Installing tube-wells and borewells,"Drilling of Borewell along with the Motor, tank and fitting near Nagadevatha Temple, Panchasheel Colony, Rangareddynagar-127 Div, GHMC (Old). Now merged into CMC",Pending for Sanction,450000.0,450000.0,,,,,1.0,,,,,,,2026-08-03,,,,0,384,200000.0,249868.76640419947,1.460348901945734,2.25,6,,,1,20.0,LOW,0,0.0,NONE,0,34.59628577169264,NONE,1,ONE METHOD,30.4,MEDIUM,P3,1,1,STANDARD,LOW,Rule detector produced a candidate signal with score 20.0.,"Recommended amount: ₹450,000.00. Sanction amount: ₹450,000.00. Recommendation date: 2026-08-03. Peer-group size used by the feature set: 384. Peer median sanction amount: ₹200,000.00. Peer mean sanction amount: ₹249,868.77. Sanction peer z-score: 1.46. Missing-field count: 6. Attachment identifier is not present in the available record.",1. Confirm findings against original government records and supporting documents.,"Telangana | MALKAJGIRI | MP: EATALA RAJENDER. Hybrid risk level: MEDIUM; hybrid score: 30.40; detector agreement: ONE METHOD. This record is an investigation candidate requiring verification, not a finding of fraud or corruption."
300978,129,Telangana,411,MALKAJGIRI,3042481,EATALA RAJENDER,Normal/Others,NA-Installing tube-wells and borewells,"Drilling of Borewell along with the Motor, tank and fitting at Nehrunagar Basthi, Rangareddynagar-127 Div, GHMC (Old). Now merged into CMC",Pending for Sanction,450000.0,450000.0,,,,,1.0,,,,,,,2026-08-03,,,,0,384,200000.0,249868.76640419947,1.460348901945734,2.25,6,,,1,20.0,LOW,0,0.0,NONE,0,34.59628577169264,NONE,1,ONE METHOD,30.4,MEDIUM,P3,1,1,STANDARD,LOW,Rule detector produced a candidate signal with score 20.0.,"Recommended amount: ₹450,000.00. Sanction amount: ₹450,000.00. Recommendation date: 2026-08-03. Peer-group size used by the feature set: 384. Peer median sanction amount: ₹200,000.00. Peer mean sanction amount: ₹249,868.77. Sanction peer z-score: 1.46. Missing-field count: 6. Attachment identifier is not present in the available record.",1. Confirm findings against original government records and supporting documents.,"Telangana | MALKAJGIRI | MP: EATALA RAJENDER. Hybrid risk level: MEDIUM; hybrid score: 30.40; detector agreement: ONE METHOD. This record is an investigation candidate requiring verification, not a finding of fraud or corruption."
